מעודכן לתאריך 29.08.2026
עיר;רחוב;מספר בית;קוד עיר;קוד רחוב;מיקוד
נתניה;פתח תקוה;29;7400;627;4246125
נתניה;פתח תקוה;31;7400;627;4246127
נתניה;פתח תקוה;33;7400;627;4246129
נתניה;פתח תקוה;34;7400;627;4246130
נתניה;פתח תקוה;35;7400;627;4246131
נתניה;פתח תקוה;37;7400;627;4246133
נתניה;פתח תקוה;38;7400;627;4246134
נתניה;פתח תקוה;39;7400;627;4246135
נתניה;פתח תקוה;40;7400;627;4246136
נתניה;פתח תקוה;41;7400;627;4246137
נתניה;פתח תקוה;42;7400;627;4246138
נתניה;פתח תקוה;43;7400;627;4246139
נתניה;פתח תקוה;4ר;7400;627;4246102
נתניה;פתח תקוה;50;7400;627;4238006
נתניה;פתח תקוה;50ת;7400;627;4238006
נתניה;פתח תקוה;51;7400;627;4238007
נתניה;פתח תקוה;52;7400;627;4238008
נתניה;פתח תקוה;53;7400;627;4238009
נתניה;פתח תקוה;54;7400;627;4238010
נתניה;פתח תקוה;55;7400;627;4238011
נתניה;פתח תקוה;56;7400;627;4238012
נתניה;פתח תקוה;57;7400;627;4238013
נתניה;פתח תקוה;58;7400;627;4238014
נתניה;פתח תקוה;59;7400;627;4238015
נתניה;פתח תקוה;60;7400;627;4238016
נתניה;פתח תקוה;61;7400;627;4238017
נתניה;פתח תקוה;62;7400;627;4238018
נתניה;פתח תקוה;63;7400;627;4238019
נתניה;פתח תקוה;64;7400;627;4238023
נתניה;פתח תקוה;65;7400;627;4238024
נתניה;פתח תקוה;67;7400;627;4238026
נתניה;פתח תקוה;68;7400;627;4238027
נתניה;פתח תקוה;7;7400;627;4246105
נתניה;פתח תקוה;70;7400;627;4238029
נתניה;פתח תקוה;71;7400;627;4238030
נתניה;פתח תקוה;73;7400;627;4232201
נתניה;פתח תקוה;73ק;7400;627;4232201
נתניה;פתח תקוה;74;7400;627;4232202
נתניה;פתח תקוה;75;7400;627;4232203
נתניה;פתח תקוה;76;7400;627;4232206
נתניה;פתח תקוה;76ר;7400;627;4232206
נתניה;פתח תקוה;77;7400;627;4232207
נתניה;פתח תקוה;78;7400;627;4232208
נתניה;פתח תקוה;79;7400;627;4232209
נתניה;פתח תקוה;8;7400;627;4246106
נתניה;פתח תקוה;80;7400;627;4232210
נתניה;פתח תקוה;81;7400;627;4232211
נתניה;פתח תקוה;82;7400;627;4232212
נתניה;פתח תקוה;82ר;7400;627;4232212
נתניה;פתח תקוה;82ת;7400;627;4232212
נתניה;פתח תקוה;83;7400;627;4232217
נתניה;פתח תקוה;85;7400;627;4232219
נתניה;צ'רצ'יל;1;7400;257;4200806
נתניה;צ'רצ'יל;10;7400;257;4200815
נתניה;צ'רצ'יל;11;7400;257;4200816
נתניה;צ'רצ'יל;12;7400;257;4200817
נתניה;צ'רצ'יל;13;7400;257;4200818
נתניה;צ'רצ'יל;14;7400;257;4200819
נתניה;צ'רצ'יל;15;7400;257;4200820
נתניה;צ'רצ'יל;16;7400;257;4200821
נתניה;צ'רצ'יל;17א;7400;257;4200822
נתניה;צ'רצ'יל;17ב;7400;257;4200822
נתניה;צ'רצ'יל;18;7400;257;4200823
נתניה;צ'רצ'יל;19;7400;257;4200824
נתניה;צ'רצ'יל;2;7400;257;4200807
נתניה;צ'רצ'יל;20;7400;257;4200825
נתניה;צ'רצ'יל;5;7400;257;4200810
נתניה;צ'רצ'יל;6;7400;257;4200811
נתניה;צ'רצ'יל;7;7400;257;4200812
נתניה;צ'רצ'יל;7א;7400;257;4200812
נתניה;צ'רצ'יל;8;7400;257;4200813
נתניה;צ'רצ'יל;9;7400;257;4200814
נתניה;צאלון;1;7400;1245;4256526
נתניה;צאלון;11א;7400;1245;4256529
נתניה;צאלון;11ב;7400;1245;4256529
נתניה;צאלון;1א;7400;1245;4256526
נתניה;צאלון;1ב;7400;1245;4256526
נתניה;צאלון;3א;7400;1245;
נתניה;צאלון;3ב;7400;1245;
נתניה;צאלון;7א;7400;1245;4256527
נתניה;צאלון;7ב;7400;1245;4256527
נתניה;צאלון;9א;7400;1245;4256528
נתניה;צאלון;9ב;7400;1245;4256528
נתניה;צבעוני;10א;7400;1065;4220826
נתניה;צבעוני;10ב;7400;1065;4220826
נתניה;צבעוני;11א;7400;1065;4220827
נתניה;צבעוני;11ב;7400;1065;4220827
נתניה;צבעוני;12א;7400;1065;4220828
נתניה;צבעוני;12ב;7400;1065;4220828
נתניה;צבעוני;13;7400;1065;4220829
נתניה;צבעוני;14;7400;1065;4220830
נתניה;צבעוני;15;7400;1065;4220831
נתניה;צבעוני;16;7400;1065;4220832
נתניה;צבעוני;18;7400;1065;4220834
נתניה;צבעוני;3;7400;1065;4220819
נתניה;צבעוני;5א;7400;1065;4220821
נתניה;צבעוני;5ב;7400;1065;4220821
נתניה;צבעוני;6א;7400;1065;4220822
נתניה;צבעוני;6ב;7400;1065;4220822
נתניה;צבעוני;7א;7400;1065;4220823
נתניה;צבעוני;7ב;7400;1065;4220823
נתניה;צבעוני;8א;7400;1065;4220824
נתניה;צבעוני;8ב;7400;1065;4220824
נתניה;צבעוני;9א;7400;1065;4220825
נתניה;צבעוני;9ב;7400;1065;4220825
נתניה;צהלה;1ת;7400;567;
נתניה;צהלה;4ת;7400;567;
נתניה;ציפורן;10א;7400;1076;4220631
נתניה;ציפורן;10ב;7400;1076;4220631
נתניה;ציפורן;11;7400;1076;4220632
נתניה;ציפורן;11א;7400;1076;4220632
נתניה;ציפורן;12א;7400;1076;4220633
נתניה;ציפורן;12ב;7400;1076;4220633
נתניה;ציפורן;13א;7400;1076;4220634
נתניה;ציפורן;13ב;7400;1076;4220634
נתניה;ציפורן;14א;7400;1076;4220635
נתניה;ציפורן;14ב;7400;1076;4220635
נתניה;ציפורן;15א;7400;1076;4220636
נתניה;ציפורן;15ב;7400;1076;4220636
נתניה;ציפורן;16;7400;1076;4220637
נתניה;ציפורן;16א;7400;1076;4220637
נתניה;ציפורן;17;7400;1076;4220638
נתניה;ציפורן;18א;7400;1076;4220639
נתניה;ציפורן;18ב;7400;1076;4220639
נתניה;ציפורן;2;7400;1076;4220623
נתניה;ציפורן;20א;7400;1076;4220640
נתניה;ציפורן;20ב;7400;1076;4220640
נתניה;ציפורן;22;7400;1076;4220641
נתניה;ציפורן;3א;7400;1076;4220624
נתניה;ציפורן;3ב;7400;1076;4220624
נתניה;ציפורן;4א;7400;1076;4220625
נתניה;ציפורן;4ב;7400;1076;4220625
נתניה;ציפורן;5א;7400;1076;4220626
נתניה;ציפורן;5ב;7400;1076;4220626
נתניה;ציפורן;7א;7400;1076;4220628
נתניה;ציפורן;7ב;7400;1076;4220628
נתניה;ציפורן;8א;7400;1076;4220629
נתניה;ציפורן;8ב;7400;1076;4220629
נתניה;ציפורן;9א;7400;1076;4220630
נתניה;ציפורן;9ב;7400;1076;4220630
נתניה;צירלסון;1;7400;825;4236732
נתניה;צירלסון;10;7400;825;4236741
נתניה;צירלסון;11;7400;825;4236742
נתניה;צירלסון;12;7400;825;4236743
נתניה;צירלסון;14;7400;825;4236745
נתניה;צירלסון;16;7400;825;4236746
נתניה;צירלסון;18;7400;825;4236747
נתניה;צירלסון;2;7400;825;4236733
נתניה;צירלסון;20;7400;825;4236748
נתניה;צירלסון;3;7400;825;4236734
נתניה;צירלסון;4;7400;825;4236735
נתניה;צירלסון;5;7400;825;4236736
נתניה;צירלסון;6;7400;825;4236737
נתניה;צירלסון;7;7400;825;4236738
נתניה;צירלסון;8;7400;825;4236739
נתניה;צירלסון;9;7400;825;4236740
נתניה;קבוץ גלויות;11;7400;826;4252495
נתניה;קבוץ גלויות;9;7400;826;4252494
נתניה;קבוץ גלויות 874P;;7400;;
נתניה;קבוץ גלויות פילר 215;;7400;;
נתניה;קדושי בלזן;15;7400;160;4223547
נתניה;קדושי בלזן;16;7400;160;4223548
נתניה;קדושי בלזן;17;7400;160;4223549
נתניה;קדושי בלזן;18;7400;160;4223550
נתניה;קדושי בלזן;19;7400;160;4223554
נתניה;קדושי בלזן;21;7400;160;4223556
נתניה;קדושי בלזן;21מ;7400;160;4223556
נתניה;קדושי בלזן;22;7400;160;4223557
נתניה;קדושי בלזן;23;7400;160;4223558
נתניה;קדושי בלזן;24;7400;160;4223559
נתניה;קדושי בלזן;25;7400;160;4223560
נתניה;קדושי בלזן;26;7400;160;4223561
נתניה;קדושי בלזן;27;7400;160;4223562
נתניה;קדושי בלזן;28;7400;160;4223563
נתניה;קדושי בלזן;29;7400;160;4223564
נתניה;קדושי בלזן;30;7400;160;4223565
נתניה;קדושי בלזן;31;7400;160;4223566
נתניה;קדושי בלזן;5מ;7400;160;4223537
נתניה;קדושי בלזן;9;7400;160;4223541
נתניה;קדושי עירק;10;7400;951;4233510
נתניה;קדושי עירק;11;7400;951;4233511
נתניה;קדושי עירק;12;7400;951;4233512
נתניה;קדושי עירק;13;7400;951;4233513
נתניה;קדושי עירק;14;7400;951;4233514
נתניה;קדושי עירק;15;7400;951;4233515
נתניה;קדושי עירק;16;7400;951;4233516
נתניה;קדושי עירק;17;7400;951;4233517
נתניה;קדושי עירק;18;7400;951;4233518
נתניה;קדושי עירק;19;7400;951;4233519
נתניה;קדושי עירק;1ב;7400;951;4233501
נתניה;קדושי עירק;2;7400;951;4233502
נתניה;קדושי עירק;20;7400;951;4233520
נתניה;קדושי עירק;21ק;7400;951;
נתניה;קדושי עירק;22;7400;951;4233521
נתניה;קדושי עירק;24;7400;951;4233525
נתניה;קדושי עירק;4;7400;951;4233504
נתניה;קדושי עירק;5;7400;951;4233505
נתניה;קדושי עירק;6;7400;951;4233506
נתניה;קדושי עירק;7;7400;951;4233507
נתניה;קדושי עירק;8;7400;951;4233508
נתניה;קדושי עירק;9;7400;951;4233509
נתניה;קדמה;10;7400;145;4237510
נתניה;קדמה;11;7400;145;4237511
נתניה;קדמה;12;7400;145;4237512
נתניה;קדמה;3;7400;145;4237503
נתניה;קדמה;7;7400;145;4237507
נתניה;קדש;11;7400;338;4224772
נתניה;קדש;12;7400;338;4224773
נתניה;קדש;13א;7400;338;
נתניה;קדש;13ב;7400;338;4224784
נתניה;קדש;14;7400;338;4224774
נתניה;קדש;16;7400;338;
נתניה;קדש;3;7400;338;4224764
נתניה;קדש;6;7400;338;4224767
נתניה;קדש;8;7400;338;4224769
נתניה;קדש;9;7400;338;4224770
נתניה;קהילת צפת;1ת;7400;1094;4272135
נתניה;קהילת צפת;2;7400;1094;4272156
נתניה;קהילת צפת;206;7400;1094;
נתניה;קהילת צפת;5;7400;1094;
נתניה;קומוי נתן;10;7400;1021;4249523
נתניה;קומוי נתן;11;7400;1021;4249540
נתניה;קומוי נתן;12;7400;1021;4249524
נתניה;קומוי נתן;14;7400;1021;4249525
נתניה;קומוי נתן;16;7400;1021;4249526
נתניה;קומוי נתן;18;7400;1021;4249527
נתניה;קומוי נתן;2;7400;1021;4249519
נתניה;קומוי נתן;20;7400;1021;4249528
נתניה;קומוי נתן;22;7400;1021;4249529
נתניה;קומוי נתן;24;7400;1021;4249530
נתניה;קומוי נתן;26;7400;1021;4249531
נתניה;קומוי נתן;28;7400;1021;4249532
נתניה;קומוי נתן;30;7400;1021;4249533
נתניה;קומוי נתן;32;7400;1021;4249534
נתניה;קומוי נתן;4;7400;1021;4249520
נתניה;קומוי נתן;6;7400;1021;4249521
נתניה;קומוי נתן;8;7400;1021;4249522
נתניה;קורצ'ק יאנוש;1;7400;980;4249501
נתניה;קורצ'ק יאנוש;11;7400;980;4249511
נתניה;קורצ'ק יאנוש;13;7400;980;4249513
נתניה;קורצ'ק יאנוש;14ר;7400;980;
נתניה;קורצ'ק יאנוש;14ת;7400;980;
נתניה;קורצ'ק יאנוש;15;7400;980;4249514
נתניה;קורצ'ק יאנוש;17;7400;980;4249515
נתניה;קורצ'ק יאנוש;19;7400;980;4249516
נתניה;קורצ'ק יאנוש;1ט;7400;980;4249501
נתניה;קורצ'ק יאנוש;21;7400;980;4249517
נתניה;קורצ'ק יאנוש;23;7400;980;4249518
נתניה;קורצ'ק יאנוש;2א;7400;980;
נתניה;קורצ'ק יאנוש;3;7400;980;4249503
נתניה;קורצ'ק יאנוש;5;7400;980;4249505
נתניה;קורצ'ק יאנוש;7;7400;980;4249507
נתניה;קורצ'ק יאנוש;9;7400;980;4249509
נתניה;קיש;1;7400;324;4224816
נתניה;קיש;11;7400;324;4224826
נתניה;קיש;12;7400;324;4224827
נתניה;קיש;13;7400;324;4224828
נתניה;קיש;13א;7400;324;4224828
נתניה;קיש;14;7400;324;4224829
נתניה;קיש;15;7400;324;4224830
נתניה;קיש;16;7400;324;4224831
נתניה;קיש;17;7400;324;4224832
נתניה;קיש;18;7400;324;4224833
נתניה;קיש;19;7400;324;4224834
נתניה;קיש;2;7400;324;4224817
נתניה;קיש;21;7400;324;4224836
נתניה;קיש;22;7400;324;4224837
נתניה;קיש;23;7400;324;4224838
נתניה;קיש;25;7400;324;4224839
נתניה;קיש;26א;7400;324;4224840
נתניה;קיש;27;7400;324;4224841
נתניה;קיש;27א;7400;324;4224841
נתניה;קיש;29;7400;324;4224843
נתניה;קיש;3;7400;324;4224818
נתניה;קיש;31;7400;324;4224845
נתניה;קיש;32;7400;324;4224846
נתניה;קיש;33;7400;324;4224847
נתניה;קיש;34;7400;324;4224848
נתניה;קיש;35;7400;324;4224849
נתניה;קיש;4;7400;324;4224819
נתניה;קיש;5;7400;324;4224820
נתניה;קיש;5א;7400;324;4224820
נתניה;קיש;6;7400;324;4224821
נתניה;קיש;7;7400;324;4224822
נתניה;קיש;8;7400;324;4224823
נתניה;קיש;9;7400;324;4224824
נתניה;קלויזנר יוסף;12;7400;523;
נתניה;קלויזנר יוסף;18;7400;523;
נתניה;קנדי;12;7400;263;4222037
נתניה;קפלן;10;7400;827;4235410
נתניה;קפלן;11;7400;827;4235411
נתניה;קפלן;12;7400;827;4235412
נתניה;קפלן;13;7400;827;4235413
נתניה;קפלן;14;7400;827;4235414
נתניה;קפלן;15;7400;827;4235415
נתניה;קפלן;16;7400;827;4235416
נתניה;קפלן;17;7400;827;4235417
נתניה;קפלן;18;7400;827;4235418
נתניה;קפלן;19;7400;827;4235419
נתניה;קפלן;20;7400;827;4235420
נתניה;קפלן;21;7400;827;4235421
נתניה;קפלן;22;7400;827;4235424
נתניה;קפלן;22ט;7400;827;4235424
נתניה;קפלן;23;7400;827;4235425
נתניה;קפלן;25;7400;827;4235426
נתניה;קפלן;26;7400;827;
נתניה;קפלן;26ק;7400;827;
נתניה;קפלן;27;7400;827;4235427
נתניה;קפלן;27א;7400;827;4235427
נתניה;קפלן;27ב;7400;827;4235427
נתניה;קפלן;28;7400;827;
נתניה;קפלן;28ג;7400;827;
נתניה;קפלן;31;7400;827;
נתניה;קפלן;31ק;7400;827;
נתניה;קפלן;5;7400;827;4235405
נתניה;קפלן;5א;7400;827;4235405
נתניה;קפלן;6;7400;827;4235406
נתניה;קפלן;7ת;7400;827;4235407
נתניה;קפלן;8;7400;827;4235408
נתניה;קפלנסקי;1;7400;325;4244232
נתניה;קפלנסקי;11;7400;325;4244239
נתניה;קפלנסקי;3;7400;325;4244234
נתניה;קפלנסקי;4;7400;325;4244235
נתניה;קפלנסקי;6;7400;325;
נתניה;קפלנסקי;7;7400;325;4244237
נתניה;קפלנסקי;9;7400;325;4244238
נתניה;קק"ל;3;7400;438;4227336
נתניה;קק"ל;4;7400;438;4227337
נתניה;קק"ל;5;7400;438;4227340
נתניה;קראוזה;1;7400;437;4240110
נתניה;קראוזה;3ת;7400;437;4240112
נתניה;קראוזה;4;7400;437;4240113
נתניה;קראוזה;6;7400;437;4240118
נתניה;קראוזה;8;7400;437;4240119
נתניה;קריניצי;1;7400;992;4246601
נתניה;קריניצי;10;7400;992;4246614
נתניה;קריניצי;10א;7400;992;4246614
נתניה;קריניצי;11;7400;992;4246617
נתניה;קריניצי;11א;7400;992;4246617
נתניה;קריניצי;12;7400;992;4246620
נתניה;קריניצי;13;7400;992;4246621
נתניה;קריניצי;14;7400;992;4246622
נתניה;קריניצי;16;7400;992;4246624
נתניה;קריניצי;18;7400;992;4246626
נתניה;קריניצי;2;7400;992;4246602
נתניה;קריניצי;20;7400;992;4246628
נתניה;קריניצי;20א;7400;992;4246628
נתניה;קריניצי;22;7400;992;4246631
נתניה;קריניצי;22א;7400;992;4246631
נתניה;קריניצי;3;7400;992;4246603
נתניה;קריניצי;4א;7400;992;4246604
נתניה;קריניצי;4ב;7400;992;4246604
נתניה;קריניצי;4ג;7400;992;4246604
נתניה;קריניצי;4ד;7400;992;4246604
נתניה;קריניצי;5;7400;992;4246605
נתניה;קריניצי;7;7400;992;4246607
נתניה;קריניצי;7ת;7400;992;4246607
נתניה;קריניצי;8;7400;992;4246610
נתניה;קריניצי;8א;7400;992;4246610
נתניה;קריניצי;9;7400;992;4246611
נתניה;קריניצי;9א;7400;992;4246611
נתניה;קרן היסוד;16א;7400;977;4249055
נתניה;קרן היסוד;18;7400;977;4249057
נתניה;קרן היסוד;22;7400;977;
נתניה;קרן היסוד;7מ;7400;977;4249046
נתניה;ראובן;10;7400;1210;4252444
נתניה;ראובן;2;7400;1210;4252439
נתניה;ראובן;3;7400;1210;4252440
נתניה;ראובן;4;7400;1210;4252441
נתניה;ראובן;6;7400;1210;4252442
נתניה;ראובן;8;7400;1210;4252443
נתניה;ראש פינה;10;7400;524;4230210
נתניה;ראש פינה;12;7400;524;4230212
נתניה;ראש פינה;14;7400;524;4230214
נתניה;ראש פינה;4;7400;524;4230204
נתניה;ראש פינה;5;7400;524;4230205
נתניה;ראש פינה;6;7400;524;4230206
נתניה;ראש פינה;8;7400;524;4230208
נתניה;ראשון לציון;1;7400;428;4227507
נתניה;ראשון לציון;10;7400;428;4227405
נתניה;ראשון לציון;12;7400;428;4227406
נתניה;ראשון לציון;13;7400;428;4227515
נתניה;ראשון לציון;14;7400;428;4227407
נתניה;ראשון לציון;15;7400;428;4227516
נתניה;ראשון לציון;16;7400;428;4227408
נתניה;ראשון לציון;17;7400;428;4227517
נתניה;ראשון לציון;18;7400;428;4227409
נתניה;ראשון לציון;20;7400;428;4227410
נתניה;ראשון לציון;20ת;7400;428;4227919
נתניה;ראשון לציון;21;7400;428;4227519
נתניה;ראשון לציון;22;7400;428;4227411
